season,week,celebrity_name,ballroom_partner,celebrity_age,celebrity_industry,industry_code,judge1_score,judge2_score,judge3_score,judge4_score,weekly_total,weekly_avg,num_judges,bonus_points,score_pct,relative_score_pct,cumulative_avg,cumulative_total,score_volatility,score_deviation,weekly_rank,cumulative_rank,weeks_survived,was_bottom_last_week,was_eliminated_last_week,score_change,dance_style,running_order,is_eliminated,is_bottom_two,is_safe,is_winner,search_mean_pre_season,search_max_pre_season,search_std_pre_season,search_recent_3m,search_mean_log,search_max_log,search_std_log,search_recent_3m_log,estimated_fan_vote
1,3,Rachel,Jonathan Roberts,35,Model,5,8.0,9.0,9.0,,26.0,8.666666666666666,3,0.0,0.8666666666666667,0.2452830188679245,7.777777777777779,70.0,1.0183501544346305,0.8888888888888875,1.0,1.0,3,1,0,0.6666666666666661,Tango,2,0,0,1,0,14.058823529411764,57,12.876677503510436,7.0,2.7119641004233466,4.060443010546419,2.630209553478448,2.0794415416798357,0.033418167382478714
1,4,Joey,Ashly DelGrosso,32,Singer/Rapper,3,7.0,6.0,7.0,,20.0,6.666666666666667,3,0.0,0.6666666666666666,0.217391304347826,6.916666666666667,83.0,0.3191423692521123,-0.25,4.0,3.0,4,1,0,-0.6666666666666661,Samba,1,0,0,1,0,3.1176470588235294,10,2.521962354526145,1.3333333333333333,1.415281897993143,2.3978952727983707,1.259018321353104,0.8472978603872036,0.12521806359291077
1,4,John,Charlotte Jorgensen,50,Actor/Actress,1,7.0,8.0,6.0,,21.0,7.0,3,0.0,0.7,0.2282608695652173,7.583333333333334,91.0,0.9179284245476834,-0.5833333333333339,3.0,2.0,4,0,0,-1.0,Samba,3,0,1,0,0,1.7647058823529411,3,0.5622957145383871,2.3333333333333335,1.0169342576538425,1.3862943611198906,0.446156351385416,1.203972804325936,0.3745206892490387
1,4,Kelly,Alec Mazo,29,Actor/Actress,1,9.0,9.0,8.0,,26.0,8.666666666666666,3,0.0,0.8666666666666667,0.2826086956521739,6.416666666666666,77.0,1.8534252575124748,2.25,1.0,4.0,4,0,0,1.666666666666666,Samba,4,0,0,1,0,3.1176470588235294,4,0.600245047998781,3.0,1.415281897993143,1.6094379124341005,0.4701567725179441,1.3862943611198906,0.3774222433567047
1,4,Rachel,Jonathan Roberts,35,Model,5,7.0,9.0,9.0,,25.0,8.333333333333334,3,0.0,0.8333333333333334,0.2717391304347826,7.916666666666667,95.0,0.876651879892194,0.4166666666666669,2.0,1.0,4,0,0,-0.3333333333333321,Samba,2,1,1,0,0,14.058823529411764,57,12.876677503510436,7.0,2.7119641004233466,4.060443010546419,2.630209553478448,2.0794415416798357,0.12283896654844284
1,5,Joey,Ashly DelGrosso,32,Singer/Rapper,3,8.5,7.0,7.0,,22.5,7.5,3,0.0,0.75,0.3082191780821918,7.033333333333333,105.5,0.3800584750330457,0.4666666666666668,3.0,2.0,5,0,0,0.833333333333333,Foxtrot,3,1,1,0,0,3.1176470588235294,10,2.521962354526145,1.3333333333333333,1.415281897993143,2.3978952727983707,1.259018321353104,0.8472978603872036,0.4060186445713043
1,5,John,Charlotte Jorgensen,50,Actor/Actress,1,9.0,9.0,9.0,,27.0,9.0,3,0.0,0.9,0.3698630136986301,7.866666666666667,118.0,1.016530045465127,1.1333333333333329,1.0,1.0,5,1,0,2.0,Foxtrot,1,0,0,1,0,1.7647058823529411,3,0.5622957145383871,2.3333333333333335,1.0169342576538425,1.3862943611198906,0.446156351385416,1.203972804325936,0.18742871284484863
1,5,Kelly,Alec Mazo,29,Actor/Actress,1,8.5,7.5,7.5,,23.5,7.833333333333333,3,0.0,0.7833333333333333,0.3219178082191781,6.7,100.5,1.7256238807393045,1.1333333333333329,2.0,3.0,5,0,0,-0.833333333333333,Foxtrot,2,0,1,0,0,3.1176470588235294,4,0.600245047998781,3.0,1.415281897993143,1.6094379124341005,0.4701567725179441,1.3862943611198906,0.40655264258384705
1,6,John,Charlotte Jorgensen,50,Actor/Actress,1,9.0,9.0,9.0,,27.0,9.0,3,0.0,0.9,0.4954128440366973,8.055555555555555,145.0,1.0201670161011582,0.9444444444444446,2.0,1.0,6,0,0,0.0,Quickstep,1,0,0,0,0,1.7647058823529411,3,0.5622957145383871,2.3333333333333335,1.0169342576538425,1.3862943611198906,0.446156351385416,1.203972804325936,0.6895560622215271
1,6,Kelly,Alec Mazo,29,Actor/Actress,1,8.5,9.5,9.5,,27.5,9.166666666666666,3,0.0,0.9166666666666666,0.5045871559633027,7.111111111111111,128.0,1.8429043101301528,2.0555555555555554,1.0,2.0,6,1,0,1.333333333333333,Samba,2,0,0,0,1,3.1176470588235294,4,0.600245047998781,3.0,1.415281897993143,1.6094379124341005,0.4701567725179441,1.3862943611198906,0.3104439377784729
2,1,Drew,Cheryl Burke,29,Singer/Rapper,3,8.0,8.0,8.0,,24.0,8.0,3,0.0,0.8,0.123076923076923,8.0,24.0,0.0,0.0,1.0,1.0,1,0,0,0.0,Cha-cha-cha,5,0,0,1,0,0.08,1,0.2768874620972691,0.3333333333333333,0.0769610411361283,0.6931471805599453,0.2444254463833514,0.2876820724517809,0.08005854487419128
2,1,George,Edyta Sliwinska,66,Actor/Actress,1,7.0,5.0,6.0,,18.0,6.0,3,0.0,0.6,0.0923076923076923,6.0,18.0,0.0,0.0,8.0,8.0,1,0,0,0.0,Cha-cha-cha,1,0,0,1,0,6.04,20,3.168595903550972,10.0,1.951608170169951,3.044522437723423,1.4275792653331527,2.3978952727983707,0.1148870438337326
2,1,Giselle,Jonathan Roberts,44,News Anchor,6,7.0,8.0,8.0,,23.0,7.666666666666667,3,0.0,0.7666666666666667,0.1179487179487179,7.666666666666667,23.0,0.0,0.0,2.0,2.0,1,0,0,0.0,Waltz,8,0,0,1,0,0.36,7,1.4106735979665883,2.6666666666666665,0.3074846997479606,2.0794415416798357,0.879906209680321,1.2992829841302609,0.12496858835220337
2,1,Jerry,Anna Trebunskaya,43,Athlete,2,7.0,7.0,7.0,,21.0,7.0,3,0.0,0.7,0.1076923076923077,7.0,21.0,0.0,0.0,5.0,5.0,1,0,0,0.0,Cha-cha-cha,9,0,0,1,0,2.96,4,0.5385164807134504,3.0,1.3762440252663892,1.6094379124341005,0.4308186279185221,1.3862943611198906,0.0928494855761528
2,1,Kenny,Andrea Hale,46,Sports Broadcaster,7,4.0,5.0,4.0,,13.0,4.333333333333333,3,0.0,0.4333333333333333,0.0666666666666666,4.333333333333333,13.0,0.0,0.0,9.0,9.0,1,0,0,0.0,Cha-cha-cha,3,1,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08101905882358551
2,1,Lisa,Louis van Amstel,42,Actor/Actress,1,5.0,7.0,7.0,,19.0,6.333333333333333,3,0.0,0.6333333333333333,0.0974358974358974,6.333333333333333,19.0,0.0,0.0,7.0,7.0,1,0,0,0.0,Waltz,2,0,0,1,0,0.16,1,0.3741657386773941,0.0,0.1484200051182732,0.6931471805599453,0.3178468114727109,0.0,0.08253373205661774
2,1,Master P,Ashly DelGrosso,35,Singer/Rapper,3,4.0,4.0,4.0,,12.0,4.0,3,0.0,0.4,0.0615384615384615,4.0,12.0,0.0,0.0,10.0,10.0,1,0,0,0.0,Cha-cha-cha,7,0,0,1,0,8.32,14,2.749545416973504,8.0,2.2321626286975,2.70805020110221,1.321634610493923,2.1972245773362196,0.13854017853736877
2,1,Stacy,Tony Dovolani,26,Athlete,2,8.0,6.0,8.0,,22.0,7.333333333333333,3,0.0,0.7333333333333333,0.1128205128205128,7.333333333333333,22.0,0.0,0.0,4.0,4.0,1,0,0,0.0,Waltz,4,0,0,1,0,2.96,10,1.5937377450509227,5.0,1.3762440252663892,2.3978952727983707,0.9530999801860652,1.791759469228055,0.10148546099662781
2,1,Tatum,Nick Kosovich,42,Actor/Actress,1,7.0,8.0,8.0,,23.0,7.666666666666667,3,0.0,0.7666666666666667,0.1179487179487179,7.666666666666667,23.0,0.0,0.0,2.0,2.0,1,0,0,0.0,Waltz,10,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10152345150709152
2,1,Tia,Maksim Chmerkoskiy,39,Actor/Actress,1,6.0,7.0,7.0,,20.0,6.666666666666667,3,0.0,0.6666666666666666,0.1025641025641025,6.666666666666667,20.0,0.0,0.0,6.0,6.0,1,0,0,0.0,Waltz,6,0,1,0,0,0.24,2,0.5228129047119374,0.6666666666666666,0.2151113796169455,1.0986122886681098,0.4205592198217518,0.5108256237659906,0.08213439583778381
2,2,Drew,Cheryl Burke,29,Singer/Rapper,3,9.0,9.0,9.0,,27.0,9.0,3,0.0,0.9,0.135,8.5,51.0,0.7071067811865476,0.5,2.0,1.0,2,0,0,1.0,Quickstep,2,0,0,1,0,0.08,1,0.2768874620972691,0.3333333333333333,0.0769610411361283,0.6931471805599453,0.2444254463833514,0.2876820724517809,0.09136514365673065
2,2,George,Edyta Sliwinska,66,Actor/Actress,1,8.0,7.0,7.0,,22.0,7.333333333333333,3,0.0,0.7333333333333333,0.11,6.666666666666666,40.0,0.9428090415820636,0.666666666666667,5.0,6.0,2,0,0,1.333333333333333,Quickstep,4,0,0,1,0,6.04,20,3.168595903550972,10.0,1.951608170169951,3.044522437723423,1.4275792653331527,2.3978952727983707,0.11352533102035522
2,2,Giselle,Jonathan Roberts,44,News Anchor,6,8.0,8.0,8.0,,24.0,8.0,3,0.0,0.8,0.12,7.833333333333334,47.0,0.2357022603955153,0.166666666666666,3.0,3.0,2,0,0,0.333333333333333,Rumba,9,0,0,1,0,0.36,7,1.4106735979665883,2.6666666666666665,0.3074846997479606,2.0794415416798357,0.879906209680321,1.2992829841302609,0.17050547897815704
2,2,Jerry,Anna Trebunskaya,43,Athlete,2,7.0,8.0,8.0,,23.0,7.666666666666667,3,0.0,0.7666666666666667,0.115,7.333333333333334,44.0,0.4714045207910315,0.333333333333333,4.0,4.0,2,0,0,0.666666666666667,Quickstep,6,0,0,1,0,2.96,4,0.5385164807134504,3.0,1.3762440252663892,1.6094379124341005,0.4308186279185221,1.3862943611198906,0.11093802750110626
2,2,Lisa,Louis van Amstel,42,Actor/Actress,1,6.0,7.0,7.0,,20.0,6.666666666666667,3,0.0,0.6666666666666666,0.1,6.5,39.0,0.2357022603955162,0.1666666666666669,7.0,8.0,2,0,0,0.3333333333333339,Rumba,1,0,0,1,0,0.16,1,0.3741657386773941,0.0,0.1484200051182732,0.6931471805599453,0.3178468114727109,0.0,0.09403675049543381
2,2,Master P,Ashly DelGrosso,35,Singer/Rapper,3,6.0,5.0,5.0,,16.0,5.333333333333333,3,0.0,0.5333333333333333,0.08,4.666666666666666,28.0,0.9428090415820636,0.666666666666667,9.0,9.0,2,0,0,1.333333333333333,Quickstep,8,0,1,0,0,8.32,14,2.749545416973504,8.0,2.2321626286975,2.70805020110221,1.321634610493923,2.1972245773362196,0.17767265439033508
2,2,Stacy,Tony Dovolani,26,Athlete,2,9.0,10.0,10.0,,29.0,9.666666666666666,3,0.0,0.9666666666666668,0.145,8.5,51.0,1.6499158227686104,1.166666666666666,1.0,1.0,2,0,0,2.333333333333333,Rumba,7,0,0,1,0,2.96,10,1.5937377450509227,5.0,1.3762440252663892,2.3978952727983707,0.9530999801860652,1.791759469228055,0.11140576004981995
2,2,Tatum,Nick Kosovich,42,Actor/Actress,1,5.0,6.0,6.0,,17.0,5.666666666666667,3,0.0,0.5666666666666667,0.085,6.666666666666667,40.0,1.4142135623730951,-1.0,8.0,6.0,2,0,0,-2.0,Rumba,5,1,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08723196387290955
2,2,Tia,Maksim Chmerkoskiy,39,Actor/Actress,1,7.0,8.0,7.0,,22.0,7.333333333333333,3,0.0,0.7333333333333333,0.11,7.0,42.0,0.4714045207910312,0.333333333333333,5.0,5.0,2,1,0,0.6666666666666661,Rumba,3,0,0,1,0,0.24,2,0.5228129047119374,0.6666666666666666,0.2151113796169455,1.0986122886681098,0.4205592198217518,0.5108256237659906,0.04331893473863602
2,3,Drew,Cheryl Burke,29,Singer/Rapper,3,9.0,9.0,9.0,,27.0,9.0,3,0.0,0.9,0.1483516483516483,8.666666666666666,78.0,0.5773502691896258,0.3333333333333339,1.0,1.0,3,0,0,0.0,Jive,3,0,0,1,0,0.08,1,0.2768874620972691,0.3333333333333333,0.0769610411361283,0.6931471805599453,0.2444254463833514,0.2876820724517809,0.11812679469585419
2,3,George,Edyta Sliwinska,66,Actor/Actress,1,7.0,7.0,8.0,,22.0,7.333333333333333,3,0.0,0.7333333333333333,0.1208791208791208,6.888888888888888,62.0,0.7698003589195012,0.4444444444444446,5.0,7.0,3,0,0,0.0,Tango,4,0,1,0,0,6.04,20,3.168595903550972,10.0,1.951608170169951,3.044522437723423,1.4275792653331527,2.3978952727983707,0.12885820865631104
2,3,Giselle,Jonathan Roberts,44,News Anchor,6,7.0,8.0,7.0,,22.0,7.333333333333333,3,0.0,0.7333333333333333,0.1208791208791208,7.666666666666667,69.0,0.3333333333333336,-0.3333333333333339,5.0,3.0,3,0,0,-0.666666666666667,Tango,2,1,1,0,0,0.36,7,1.4106735979665883,2.6666666666666665,0.3074846997479606,2.0794415416798357,0.879906209680321,1.2992829841302609,0.13345295190811157
2,3,Jerry,Anna Trebunskaya,43,Athlete,2,7.0,6.0,6.0,,19.0,6.333333333333333,3,0.0,0.6333333333333333,0.1043956043956044,7.0,63.0,0.666666666666667,-0.666666666666667,7.0,6.0,3,0,0,-1.333333333333334,Jive,1,0,0,1,0,2.96,4,0.5385164807134504,3.0,1.3762440252663892,1.6094379124341005,0.4308186279185221,1.3862943611198906,0.149204820394516
2,3,Lisa,Louis van Amstel,42,Actor/Actress,1,8.0,8.0,9.0,,25.0,8.333333333333334,3,0.0,0.8333333333333334,0.1373626373626373,7.111111111111112,64.0,1.07151675122144,1.2222222222222223,4.0,5.0,3,0,0,1.666666666666667,Jive,5,0,0,1,0,0.16,1,0.3741657386773941,0.0,0.1484200051182732,0.6931471805599453,0.3178468114727109,0.0,0.10631141066551208
2,3,Master P,Ashly DelGrosso,35,Singer/Rapper,3,6.0,4.0,4.0,,14.0,4.666666666666667,3,0.0,0.4666666666666667,0.0769230769230769,4.666666666666667,42.0,0.6666666666666667,0.0,8.0,8.0,3,1,0,-0.6666666666666661,Jive,7,0,0,1,0,8.32,14,2.749545416973504,8.0,2.2321626286975,2.70805020110221,1.321634610493923,2.1972245773362196,0.07979901134967804
2,3,Stacy,Tony Dovolani,26,Athlete,2,9.0,9.0,9.0,,27.0,9.0,3,0.0,0.9,0.1483516483516483,8.666666666666666,78.0,1.201850425154663,0.3333333333333339,1.0,1.0,3,0,0,-0.6666666666666661,Tango,6,0,0,1,0,2.96,10,1.5937377450509227,5.0,1.3762440252663892,2.3978952727983707,0.9530999801860652,1.791759469228055,0.13981418311595917
2,3,Tia,Maksim Chmerkoskiy,39,Actor/Actress,1,9.0,8.0,9.0,,26.0,8.666666666666666,3,0.0,0.8666666666666667,0.1428571428571428,7.555555555555555,68.0,1.0183501544346307,1.1111111111111116,3.0,4.0,3,0,0,1.333333333333333,Tango,8,0,0,1,0,0.24,2,0.5228129047119374,0.6666666666666666,0.2151113796169455,1.0986122886681098,0.4205592198217518,0.5108256237659906,0.14443255960941315
2,4,Drew,Cheryl Burke,29,Singer/Rapper,3,9.0,9.0,10.0,,28.0,9.333333333333334,3,0.0,0.9333333333333332,0.1772151898734177,8.833333333333334,106.0,0.5773502691896263,0.5,1.0,1.0,4,0,0,0.3333333333333339,Paso doble,5,0,0,1,0,0.08,1,0.2768874620972691,0.3333333333333333,0.0769610411361283,0.6931471805599453,0.2444254463833514,0.2876820724517809,0.15690049529075623
2,4,George,Edyta Sliwinska,66,Actor/Actress,1,7.0,7.0,7.0,,21.0,7.0,3,0.0,0.7,0.1329113924050632,6.916666666666666,83.0,0.6309898162000305,0.0833333333333339,6.0,6.0,4,1,0,-0.333333333333333,Paso doble,1,0,0,1,0,6.04,20,3.168595903550972,10.0,1.951608170169951,3.044522437723423,1.4275792653331527,2.3978952727983707,0.07521789520978928
2,4,Jerry,Anna Trebunskaya,43,Athlete,2,8.0,8.0,8.0,,24.0,8.0,3,0.0,0.8,0.1518987341772152,7.25,87.0,0.7391185942027819,0.75,5.0,5.0,4,0,0,1.666666666666667,Foxtrot,6,0,0,1,0,2.96,4,0.5385164807134504,3.0,1.3762440252663892,1.6094379124341005,0.4308186279185221,1.3862943611198906,0.16889527440071106
2,4,Lisa,Louis van Amstel,42,Actor/Actress,1,9.0,9.0,8.0,,26.0,8.666666666666666,3,0.0,0.8666666666666667,0.1645569620253164,7.5,90.0,1.1706281947614152,1.166666666666666,2.0,4.0,4,0,0,0.3333333333333321,Paso doble,7,0,0,1,0,0.16,1,0.3741657386773941,0.0,0.1484200051182732,0.6931471805599453,0.3178468114727109,0.0,0.15155956149101257
2,4,Master P,Ashly DelGrosso,35,Singer/Rapper,3,4.0,2.0,2.0,,8.0,2.6666666666666665,3,0.0,0.2666666666666666,0.050632911392405,4.166666666666667,50.0,1.138550085106622,-1.5000000000000004,7.0,7.0,4,0,0,-2.0000000000000004,Paso doble,3,1,1,0,0,8.32,14,2.749545416973504,8.0,2.2321626286975,2.70805020110221,1.321634610493923,2.1972245773362196,0.1445924937725067
2,4,Stacy,Tony Dovolani,26,Athlete,2,8.0,9.0,9.0,,26.0,8.666666666666666,3,0.0,0.8666666666666667,0.1645569620253164,8.666666666666666,104.0,0.981306762925316,0.0,2.0,2.0,4,0,0,-0.3333333333333339,Foxtrot,4,0,0,1,0,2.96,10,1.5937377450509227,5.0,1.3762440252663892,2.3978952727983707,0.9530999801860652,1.791759469228055,0.16949425637722015
2,4,Tia,Maksim Chmerkoskiy,39,Actor/Actress,1,9.0,8.0,8.0,,25.0,8.333333333333334,3,0.0,0.8333333333333334,0.1582278481012658,7.75,93.0,0.9179284245476834,0.5833333333333339,4.0,3.0,4,0,0,-0.3333333333333321,Foxtrot,2,0,1,0,0,0.24,2,0.5228129047119374,0.6666666666666666,0.2151113796169455,1.0986122886681098,0.4205592198217518,0.5108256237659906,0.133339986205101
2,5,Drew,Cheryl Burke,29,Singer/Rapper,3,9.0,9.0,9.0,,27.0,9.0,3,0.0,0.9,0.1788079470198675,8.866666666666667,133.0,0.5055250296034373,0.1333333333333328,2.0,2.0,5,0,0,-0.3333333333333339,Samba,6,0,0,1,0,0.08,1,0.2768874620972691,0.3333333333333333,0.0769610411361283,0.6931471805599453,0.2444254463833514,0.2876820724517809,0.21311645209789276
2,5,George,Edyta Sliwinska,66,Actor/Actress,1,8.0,8.0,8.0,,24.0,8.0,3,0.0,0.8,0.1589403973509933,7.133333333333333,107.0,0.7302967433402217,0.8666666666666671,4.0,6.0,5,0,0,1.0,Samba,2,0,1,0,0,6.04,20,3.168595903550972,10.0,1.951608170169951,3.044522437723423,1.4275792653331527,2.3978952727983707,0.15269169211387634
2,5,Jerry,Anna Trebunskaya,43,Athlete,2,7.0,8.0,8.0,,23.0,7.666666666666667,3,0.0,0.7666666666666667,0.152317880794702,7.333333333333333,110.0,0.6666666666666669,0.3333333333333339,5.0,5.0,5,0,0,-0.333333333333333,Samba,5,0,0,1,0,2.96,4,0.5385164807134504,3.0,1.3762440252663892,1.6094379124341005,0.4308186279185221,1.3862943611198906,0.20927271246910095
2,5,Lisa,Louis van Amstel,42,Actor/Actress,1,7.0,9.0,9.0,,25.0,8.333333333333334,3,0.0,0.8333333333333334,0.1655629139072847,7.666666666666667,115.0,1.0801234497346432,0.666666666666667,3.0,3.0,5,0,0,-0.3333333333333321,Samba,3,0,0,1,0,0.16,1,0.3741657386773941,0.0,0.1484200051182732,0.6931471805599453,0.3178468114727109,0.0,0.14391876757144928
2,5,Stacy,Tony Dovolani,26,Athlete,2,10.0,10.0,10.0,,30.0,10.0,3,0.0,1.0,0.1986754966887417,8.933333333333334,134.0,1.0381607668264956,1.0666666666666664,1.0,1.0,5,0,0,1.333333333333334,Samba,1,0,0,1,0,2.96,10,1.5937377450509227,5.0,1.3762440252663892,2.3978952727983707,0.9530999801860652,1.791759469228055,0.2032794952392578
2,5,Tia,Maksim Chmerkoskiy,39,Actor/Actress,1,7.0,7.0,8.0,,22.0,7.333333333333333,3,0.0,0.7333333333333333,0.1456953642384106,7.666666666666667,115.0,0.8164965809277259,-0.3333333333333339,6.0,3.0,5,1,0,-1.0000000000000009,Samba,4,1,1,0,0,0.24,2,0.5228129047119374,0.6666666666666666,0.2151113796169455,1.0986122886681098,0.4205592198217518,0.5108256237659906,0.07772091031074524
